id,unitType,chassis,model,name,fileName,relativePath,mulId,tonnage,weightClass,bv,bvSource,costCBills,costSource,techBase,rulesLevel,year,era,role,source,walkMP,runMP,jumpMP,engineRating,engineType,gyroType,cockpitType,heatSinkCount,heatSinkType,armorType,structureType,armorPoints,armorTonnage,weaponCount,weaponSummary,warnings
meks-meks-xtrs-republic-i-valiant-vlt-3e,meks,Valiant,VLT-3E,Valiant VLT-3E,Valiant VLT-3E.mtf,meks/XTRs/Republic I/Valiant VLT-3E.mtf,7293,30,Light,1013,calculated,4969900,calculated,Inner Sphere,Advanced,3098,Republic,Striker,XTR:RotS 1,7,11,,210,XL Fusion,XL Gyro,Standard Cockpit,10,Double,Heavy Ferro-Fibrous(Inner Sphere),IS Composite,105,5.29,5,3x ER Medium Laser; Light AC/5; Fluid Gun,
meks-meks-rec-guides-ilclan-vol-9-valkyrie-c,meks,Valkyrie,C,Valkyrie C,Valkyrie C.mtf,meks/Rec Guides ilClan/Vol 9/Valkyrie C.mtf,7701,30,Light,990,calculated,4978220,calculated,Mixed,Standard,3139,Dark Age,Missile Boat,RG09,5,8,8,150,XL Fusion,XL Gyro,Standard Cockpit,10,Double,Ferro-Fibrous(Clan),IS Standard,96,5.36,2,Medium Pulse Laser; LRM 10,
meks-meks-3039u-valkyrie-vlk-qa,meks,Valkyrie,VLK-QA,Valkyrie VLK-QA,Valkyrie VLK-QA.mtf,meks/3039u/Valkyrie VLK-QA.mtf,3372,30,Light,723,calculated,2166320,calculated,Inner Sphere,Introductory,2787,Succession Wars,Missile Boat,TR:3039,5,8,5,150,Standard Fusion,Standard,Standard,11,Single,Standard(Inner Sphere),Standard,96,6,2,LRM 10; Medium Laser,
meks-meks-rec-guides-ilclan-vol-9-valkyrie-vlk-qd,meks,Valkyrie,VLK-QD,Valkyrie VLK-QD,Valkyrie VLK-QD.mtf,meks/Rec Guides ilClan/Vol 9/Valkyrie VLK-QD.mtf,3373,30,Light,807,calculated,2509520,calculated,Inner Sphere,Standard,3049,Succession Wars,Missile Boat,RG09,5,8,5,150,Standard Fusion,Standard,Standard,10,Single,Ferro-Fibrous(Inner Sphere),IS Endo Steel,105,5.86,2,Medium Pulse Laser; LRM 10,
meks-meks-force-manuals-davion-valkyrie-vlk-qd-karano,meks,Valkyrie,VLK-QD (Karano),Valkyrie VLK-QD (Karano),Valkyrie VLK-QD (Karano).mtf,meks/Force Manuals/Davion/Valkyrie VLK-QD (Karano).mtf,,30,Light,826,calculated,2431520,calculated,Inner Sphere,Standard,3049,Succession Wars,Striker,Force Manual: Davion,5,8,5,150,Standard Fusion,Standard,Standard,10,Single,Ferro-Fibrous(Inner Sphere),IS Endo Steel,105,5.86,3,Medium Laser; 2x SRM 6,
meks-meks-3085u-phoenix-valkyrie-vlk-qd1,meks,Valkyrie,VLK-QD1,Valkyrie VLK-QD1,Valkyrie VLK-QD1.mtf,meks/3085u/Phoenix/Valkyrie VLK-QD1.mtf,3374,30,Light,878,calculated,5993520,calculated,Inner Sphere,Standard,3067,Civil War,Missile Boat,TR:PP,5,8,5,150,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,2,ER Medium Laser; LRM 15,
meks-meks-3085u-phoenix-valkyrie-vlk-qd2,meks,Valkyrie,VLK-QD2,Valkyrie VLK-QD2,Valkyrie VLK-QD2.mtf,meks/3085u/Phoenix/Valkyrie VLK-QD2.mtf,3375,30,Light,638,calculated,5909020,calculated,Inner Sphere,Standard,3072,Jihad,Sniper,TR:3085,5,8,5,150,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Endo Steel,80,5,3,ER Medium Laser; 2x Light AC/2,
meks-meks-3085u-phoenix-valkyrie-vlk-qd3,meks,Valkyrie,VLK-QD3,Valkyrie VLK-QD3,Valkyrie VLK-QD3.mtf,meks/3085u/Phoenix/Valkyrie VLK-QD3.mtf,3376,30,Light,882,calculated,5344820,calculated,Inner Sphere,Standard,3067,Civil War,Striker,TR:PP,7,11,6,210,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Inner Sphere),IS Endo Steel,89,4.97,3,2x ER Medium Laser; LRM 5,
meks-meks-3085u-phoenix-valkyrie-vlk-qd4,meks,Valkyrie,VLK-QD4,Valkyrie VLK-QD4,Valkyrie VLK-QD4.mtf,meks/3085u/Phoenix/Valkyrie VLK-QD4.mtf,3377,30,Light,657,calculated,6750770,calculated,Inner Sphere,Standard,3085,Republic,Striker,TR:3085,5,8,7,150,XL Fusion,XL Gyro,Standard Cockpit,10,Double,Light Ferro-Fibrous(Inner Sphere),Standard,84,4.95,2,ER Medium Laser; MML 7,
meks-meks-xtrs-caveat-emptor-valkyrie-vlk-qd5,meks,Valkyrie,VLK-QD5,Valkyrie VLK-QD5,Valkyrie VLK-QD5.mtf,meks/XTRs/Caveat Emptor/Valkyrie VLK-QD5.mtf,8104,30,Light,818,calculated,6031220,calculated,Mixed,Advanced,3101,Republic,Missile Boat,XTR:Caveat,5,8,5,150,XL Fusion,XL Gyro,Standard Cockpit,10,Double,Light Ferro-Fibrous(Inner Sphere),IS Standard,84,4.95,3,Medium Pulse Laser; ATM 3; MML 7,
meks-meks-rec-guides-ilclan-vol-9-valkyrie-vlk-qd6,meks,Valkyrie,VLK-QD6,Valkyrie VLK-QD6,Valkyrie VLK-QD6.mtf,meks/Rec Guides ilClan/Vol 9/Valkyrie VLK-QD6.mtf,7703,30,Light,824,calculated,3931720,calculated,Inner Sphere,Standard,3102,Republic,Missile Boat,RG09,5,8,5,150,XL Fusion,XL Gyro,Standard Cockpit,10,Double,Ferro-Fibrous(Inner Sphere),IS Standard,105,5.86,2,ER Medium Laser; Extended LRM 10,
meks-meks-3145-ntnu-rs-valkyrie-vlk-qd8,meks,Valkyrie,VLK-QD8,Valkyrie VLK-QD8,Valkyrie VLK-QD8.mtf,meks/3145/NTNU RS/Valkyrie VLK-QD8.mtf,6930,30,Light,784,calculated,6326320,calculated,Inner Sphere,Standard,3102,Republic,Missile Boat,RS:3145-NTNU,6,9,6,180,XL Fusion,Standard Gyro,Small Cockpit,10,Double,Standard(Clan),IS Endo Steel,80,5,2,Light PPC; Extended LRM 10,
meks-meks-rec-guides-ilclan-vol-9-valkyrie-vlk-qdd,meks,Valkyrie,VLK-QDD,Valkyrie VLK-QDD,Valkyrie VLK-QDD.mtf,meks/Rec Guides ilClan/Vol 9/Valkyrie VLK-QDD.mtf,7702,30,Light,834,calculated,3861520,calculated,Inner Sphere,Standard,3106,Republic,Missile Boat,RG09,6,9,6,180,Light Fusion,XL Gyro,Standard Cockpit,10,Double,Ferro-Fibrous(Inner Sphere),IS Standard,105,5.86,2,ER Medium Laser; LRM 10,
meks-meks-3039u-valkyrie-vlk-qf,meks,Valkyrie,VLK-QF,Valkyrie VLK-QF,Valkyrie VLK-QF.mtf,meks/3039u/Valkyrie VLK-QF.mtf,3378,30,Light,653,calculated,2124070,calculated,Inner Sphere,Introductory,2967,Succession Wars,Missile Boat,TR:3039,5,8,5,150,Standard Fusion,Standard,Standard,11,Single,Standard(Inner Sphere),Standard,96,6,2,Flamer; LRM 10,
meks-meks-3085u-phoenix-valkyrie-vlk-qs5,meks,Valkyrie,VLK-QS5,Valkyrie VLK-QS5,Valkyrie VLK-QS5.mtf,meks/3085u/Phoenix/Valkyrie VLK-QS5.mtf,3379,30,Light,774,calculated,4726020,calculated,Inner Sphere,Standard,3070,Jihad,Missile Boat,TR:3085,5,8,5,150,Standard Fusion,Standard Gyro,Small Cockpit,10,Single,Ferro-Fibrous(Inner Sphere),Endo Steel,105,5.86,2,Medium Laser; MML 9,
meks-meks-3085u-phoenix-valkyrie-vlk-qt2,meks,Valkyrie,VLK-QT2,Valkyrie VLK-QT2,Valkyrie VLK-QT2.mtf,meks/3085u/Phoenix/Valkyrie VLK-QT2.mtf,3380,30,Light,863,calculated,4887220,calculated,Inner Sphere,Standard,3081,Republic,Striker,TR:3085,7,11,7,210,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Endo Steel,88,5.5,2,Light PPC; Streak SRM 6,
meks-meks-3085u-phoenix-valkyrie-vlk-qw5,meks,Valkyrie,VLK-QW5,Valkyrie VLK-QW5,Valkyrie VLK-QW5.mtf,meks/3085u/Phoenix/Valkyrie VLK-QW5.mtf,3381,30,Light,689,calculated,6416020,calculated,Inner Sphere,Standard,3072,Jihad,Missile Boat,TR:3085,5,8,5,150,Light Fusion,Standard Gyro,Small Cockpit,10,Single,Light Ferro-Fibrous(Inner Sphere),Endo Steel,101,5.96,2,Medium Laser; MML 7,
meks-meks-tro-vehicle-annex-vampyr-sc-v-1-salvagemech,meks,Vampyr,SC-V-1 SalvageMech,Vampyr SC-V-1 SalvageMech,Vampyr SC-V-1 SalvageMech.mtf,meks/TRO Vehicle Annex/Vampyr SC-V-1 SalvageMech.mtf,5334,80,Assault,591,calculated,7730400,calculated,Inner Sphere,Standard,3066,Civil War,None,RS:VA,4,6,,320,Fuel Cell,Standard Gyro,Industrial Cockpit,2,Single,Standard(Inner Sphere),IS Industrial,112,7,,,
meks-meks-3067-vanquisher-vqr-2a,meks,Vanquisher,VQR-2A,Vanquisher VQR-2A,Vanquisher VQR-2A.mtf,meks/3067/Vanquisher VQR-2A.mtf,5338,100,Assault,2234,calculated,12262000,calculated,Inner Sphere,Standard,3063,Civil War,Sniper,TR:3067,3,5,,300,Standard Fusion,Standard,Standard,16,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,7,2x Light Gauss Rifle; 2x ER Large Laser; 3x ER Medium Laser,
meks-meks-3067-vanquisher-vqr-2b,meks,Vanquisher,VQR-2B,Vanquisher VQR-2B,Vanquisher VQR-2B.mtf,meks/3067/Vanquisher VQR-2B.mtf,5339,100,Assault,2073,calculated,11914000,calculated,Inner Sphere,Standard,3067,Civil War,Juggernaut,TR:3067,3,5,,300,Standard Fusion,Standard,Standard,12,Double,Standard Armor,Endo Steel,307,19.19,8,4x Ultra AC/5; 3x ER Medium Laser; Improved C3 Computer,
meks-meks-3067-unabridged-is-meks-vanquisher-vqr-5v,meks,Vanquisher,VQR-5V,Vanquisher VQR-5V,Vanquisher VQR-5V.mtf,meks/3067 Unabridged/IS Meks/Vanquisher VQR-5V.mtf,5340,100,Assault,2338,calculated,20254000,calculated,Inner Sphere,Standard,3069,Jihad,Juggernaut,TR:J,3,5,,300,Compact Fusion,Heavy Duty Gyro,Standard Cockpit,12,Double,Ferro-Fibrous(Inner Sphere),Endo Steel,304,16.96,7,2x ER Medium Laser; 2x ER Large Laser; Heavy Gauss Rifle; 2x B-Pod,
meks-meks-3067-unabridged-is-meks-vanquisher-vqr-7u,meks,Vanquisher,VQR-7U,Vanquisher VQR-7U,Vanquisher VQR-7U.mtf,meks/3067 Unabridged/IS Meks/Vanquisher VQR-7U.mtf,5721,100,Assault,2039,calculated,20584500,calculated,Inner Sphere,Advanced,3071,Jihad,Juggernaut,RS:3067u,3,5,,300,Compact Fusion,Compact Gyro,Small Cockpit,16,Double,Standard Armor,Endo-Steel,304,19,11,Heavy Flamer; Beagle Active Probe; ISRemoteSensorDispenser; Improved C3 Computer; 2x ER Flamer; 2x Plasma Rifle; 2x Small VSP Laser; Snub-Nose PPC,
meks-meks-3067-unabridged-is-meks-vanquisher-vqr-7v,meks,Vanquisher,VQR-7V,Vanquisher VQR-7V,Vanquisher VQR-7V.mtf,meks/3067 Unabridged/IS Meks/Vanquisher VQR-7V.mtf,5722,100,Assault,2420,calculated,16110000,calculated,Inner Sphere,Advanced,3071,Jihad,Juggernaut,RS:3067u,3,5,,300,Standard Fusion,Heavy Duty Gyro,Small Cockpit,15,Double,Standard Armor,Endo-Steel,304,19,6,Improved C3 Computer; 2x Rotary AC/5; Heavy PPC; 2x Light PPC,
meks-meks-turning-points-tp-arcturus-vanquisher-vqr-7v-pravuil,meks,Vanquisher,VQR-7V (Pravuil),Vanquisher VQR-7V (Pravuil),Vanquisher VQR-7V (Pravuil).mtf,meks/Turning Points/TP Arcturus/Vanquisher VQR-7V (Pravuil).mtf,7342,100,Assault,2073,calculated,14570000,calculated,Inner Sphere,Advanced,3073,Jihad,Juggernaut,TP:Arcturus,3,5,,300,Standard Fusion,Compact Gyro,Small Cockpit,15,Double,Standard(Inner Sphere),IS Endo Steel,304,19,7,2x Large VSP Pulse Laser; Gauss Rifle; 2x MML 3; 2x ER Medium Laser,
meks-meks-3055u-venom-sdr-9k,meks,Venom,SDR-9K,Venom SDR-9K,Venom SDR-9K.mtf,meks/3055U/Venom SDR-9K.mtf,3398,35,Light,798,calculated,6371910,calculated,Inner Sphere,Standard,3050,Clan Invasion,Striker,TR:3055U,8,12,8,280,XL Fusion,Standard,Standard,12,Single,Ferro-Fibrous(Inner Sphere),Standard,62,3.46,4,4x Medium Pulse Laser,
meks-meks-3055u-venom-sdr-9ka,meks,Venom,SDR-9KA,Venom SDR-9KA,Venom SDR-9KA.mtf,meks/3055U/Venom SDR-9KA.mtf,3399,35,Light,865,calculated,6344910,calculated,Inner Sphere,Standard,3056,Clan Invasion,Striker,TR:3055U,8,12,8,280,XL Fusion,Standard,Standard,12,Single,Ferro-Fibrous(Inner Sphere),Standard,98,5.47,3,3x Medium Pulse Laser,
meks-meks-3055u-venom-sdr-9kb,meks,Venom,SDR-9KB,Venom SDR-9KB,Venom SDR-9KB.mtf,meks/3055U/Venom SDR-9KB.mtf,3400,35,Light,769,calculated,6062760,calculated,Inner Sphere,Standard,3057,Clan Invasion,Striker,TR:3055U,8,12,6,280,XL Fusion,Standard,Standard,13,Single,Ferro-Fibrous(Inner Sphere),Standard,80,4.46,4,3x Medium Pulse Laser; Machine Gun,
meks-meks-3055u-venom-sdr-9kc,meks,Venom,SDR-9KC,Venom SDR-9KC,Venom SDR-9KC.mtf,meks/3055U/Venom SDR-9KC.mtf,3401,35,Light,939,calculated,6863310,calculated,Inner Sphere,Standard,3066,Civil War,Striker,TR:3055U,8,12,8,280,XL Fusion,Standard,Standard,11,Double,Ferro-Fibrous(Inner Sphere),Endo Steel,119,6.64,3,3x Medium Pulse Laser,
meks-meks-3145-ntnu-rs-ntnu-venom-sdr-9ke,meks,Venom,SDR-9KE,Venom SDR-9KE,Venom SDR-9KE.mtf,meks/3145/NTNU RS/NTNU/Venom SDR-9KE.mtf,8007,35,Light,658,calculated,6618960,calculated,Inner Sphere,Advanced,3108,Republic,,RS:3150,8,12,8,280,XL Fusion,Standard,Standard,10,Double,Standard(Clan),IS Endo Steel,80,5,3,ER Medium Laser; ER Flamer; TAG,
meks-meks-3067-verfolger-vr5-r,meks,Verfolger,VR5-R,Verfolger VR5-R,Verfolger VR5-R.mtf,meks/3067/Verfolger VR5-R.mtf,5346,65,Heavy,1639,calculated,14347960,calculated,Inner Sphere,Standard,3063,Civil War,Skirmisher,TR:3067,5,8,,325,XL Fusion,Standard,Standard,13,Double,Standard Armor,Endo Steel,200,12.5,6,ER PPC; 3x Medium Laser; LB 10-X AC; Anti-Missile System,
meks-meks-3067-unabridged-is-meks-verfolger-vr6-c,meks,Verfolger,VR6-C,Verfolger VR6-C,Verfolger VR6-C.mtf,meks/3067 Unabridged/IS Meks/Verfolger VR6-C.mtf,5688,65,Heavy,1584,calculated,14215960,calculated,Inner Sphere,Standard,3068,Jihad,Skirmisher,RS:3067u,5,8,,325,XL Fusion,Standard,Standard,13,Double,Standard Armor,Endo-Steel,200,12.5,6,3x ER Medium Laser; 2x MML 9; ER PPC,
meks-meks-3067-unabridged-is-meks-verfolger-vr6-t,meks,Verfolger,VR6-T,Verfolger VR6-T,Verfolger VR6-T.mtf,meks/3067 Unabridged/IS Meks/Verfolger VR6-T.mtf,5689,65,Heavy,1811,calculated,14390860,calculated,Inner Sphere,Standard,3082,Republic,Skirmisher,RS:3067u,5,8,5,325,XL Fusion,Standard,Standard,14,Double,Standard Armor,Endo-Steel,211,13.19,4,Medium Pulse Laser; ER Medium Laser; Large Pulse Laser; Snub-Nose PPC,
meks-meks-3050u-victor-vtr-10d,meks,Victor,VTR-10D,Victor VTR-10D,Victor VTR-10D.mtf,meks/3050U/Victor VTR-10D.mtf,3404,80,Assault,1934,calculated,8865120,calculated,Inner Sphere,Standard,3064,Civil War,Skirmisher,TR:3050,4,6,4,320,Standard Fusion,Standard,Standard,12,Double,Standard Armor,Endo-Steel,208,13,4,2x ER Medium Laser; Ultra AC/20; Streak SRM 4,
meks-meks-3050u-victor-vtr-10l,meks,Victor,VTR-10L,Victor VTR-10L,Victor VTR-10L.mtf,meks/3050U/Victor VTR-10L.mtf,3405,80,Assault,2363,calculated,10166520,calculated,Inner Sphere,Standard,3066,Civil War,Skirmisher,TR:3050,4,6,4,320,Standard Fusion,Standard,Standard,10,Double,Stealth Armor,Endo Steel,247,15.44,6,Gauss Rifle; 3x ER Medium Laser; SRM 6; Guardian ECM Suite,
meks-meks-3050u-victor-vtr-10s,meks,Victor,VTR-10S,Victor VTR-10S,Victor VTR-10S.mtf,meks/3050U/Victor VTR-10S.mtf,5458,80,Assault,2040,calculated,18206400,calculated,Inner Sphere,Standard,3062,Civil War,Brawler,TR:3050,4,6,,320,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo-Steel,208,13,6,2x ER Medium Laser; Heavy Gauss Rifle; Gauss Rifle; SRM 4; Anti-Missile System,
meks-meks-3050u-victor-vtr-11d,meks,Victor,VTR-11D,Victor VTR-11D,Victor VTR-11D.mtf,meks/3050U/Victor VTR-11D.mtf,3406,80,Assault,2021,calculated,15588720,calculated,Inner Sphere,Standard,3065,Civil War,Skirmisher,TR:3050,4,6,4,320,Light Fusion,Standard,Standard,15,Double,Standard,Endo Steel,232,14.5,5,Rotary AC/5; 2x ER Large Laser; Streak SRM 4; C3 Computer (Slave),
meks-meks-rec-guides-ilclan-vol-18-victor-vtr-12d,meks,Victor,VTR-12D,Victor VTR-12D,Victor VTR-12D.mtf,meks/Rec Guides ilClan/Vol 18/Victor VTR-12D.mtf,8259,80,Assault,1935,calculated,20043720,calculated,Inner Sphere,Advanced,3132,Dark Age,Skirmisher,RG18,4,6,4,320,Light Fusion,Heavy Duty Gyro,Standard Cockpit,10,Double,Standard(Inner Sphere),IS Endo Steel,208,13,4,2x Medium Re-Engineered Laser; Gauss Rifle; SRM 4,
meks-meks-3039u-victor-vtr-9a,meks,Victor,VTR-9A,Victor VTR-9A,Victor VTR-9A.mtf,meks/3039u/Victor VTR-9A.mtf,3407,80,Assault,1236,calculated,7923720,calculated,Inner Sphere,Introductory,2508,Star League,Skirmisher,TR:3039,4,6,4,320,Standard Fusion,Standard,Standard,15,Single,Standard(Inner Sphere),Standard,136,8.5,7,2x Medium Laser; 2x Flamer; SRM 4; Autocannon/20; Machine Gun,
meks-meks-3039u-victor-vtr-9a1,meks,Victor,VTR-9A1,Victor VTR-9A1,Victor VTR-9A1.mtf,meks/3039u/Victor VTR-9A1.mtf,3408,80,Assault,1302,calculated,7932720,calculated,Inner Sphere,Introductory,2508,Star League,Skirmisher,TR:3039,4,6,4,320,Standard Fusion,Standard,Standard,15,Single,Standard(Inner Sphere),Standard,160,10,6,2x Medium Laser; SRM 4; Autocannon/20; 2x Machine Gun,
meks-meks-3039u-victor-vtr-9b,meks,Victor,VTR-9B,Victor VTR-9B,Victor VTR-9B.mtf,meks/3039u/Victor VTR-9B.mtf,3409,80,Assault,1378,calculated,7941720,calculated,Inner Sphere,Introductory,2510,Star League,Skirmisher,TR:3039,4,6,4,320,Standard Fusion,Standard,Standard,15,Single,Standard(Inner Sphere),IS Standard,184,11.5,4,2x Medium Laser; Autocannon/20; SRM 4,
meks-meks-turning-points-htp-new-dallas-victor-vtr-9b-kataga,meks,Victor,VTR-9B (Kataga),Victor VTR-9B (Kataga),Victor VTR-9B (Kataga).mtf,meks/Turning Points/HTP New Dallas/Victor VTR-9B (Kataga).mtf,6969,80,Assault,1991,calculated,18415920,calculated,Inner Sphere,Standard,2766,Star League,Brawler,HTP:New Dallas,4,6,4,320,XL Fusion,Standard,Standard,14,Double,Standard(Inner Sphere),IS Endo Steel,240,15,5,2x Large Pulse Laser; Gauss Rifle; 2x Medium Laser,
meks-meks-turning-points-htp-death-to-mercenaries-victor-li,meks,Victor,VTR-9B (Li),Victor VTR-9B (Li),Victor Li.mtf,meks/Turning Points/HTP Death to Mercenaries/Victor Li.mtf,3402,80,Assault,1625,calculated,8199120,calculated,Inner Sphere,Introductory,3028,Succession Wars,Skirmisher,OTP:DTM,4,6,4,320,Standard Fusion,Standard,Standard,19,Single,Standard Armor,Standard,184,11.5,11,LRM 15; 10x Medium Laser,
meks-meks-3050u-victor-vtr-9d,meks,Victor,VTR-9D,Victor VTR-9D,Victor VTR-9D.mtf,meks/3050U/Victor VTR-9D.mtf,3410,80,Assault,1717,calculated,8391720,calculated,Inner Sphere,Standard,3049,Succession Wars,Skirmisher,TR:3050,4,6,4,320,Standard Fusion,Standard,Standard,15,Single,Standard Armor,Endo Steel,200,12.5,4,Gauss Rifle; 2x Medium Pulse Laser; SRM 4,
meks-meks-3050u-victor-vtr-9k,meks,Victor,VTR-9K,Victor VTR-9K,Victor VTR-9K.mtf,meks/3050U/Victor VTR-9K.mtf,3411,80,Assault,1717,calculated,8391720,calculated,Inner Sphere,Standard,3049,Succession Wars,Skirmisher,TR:3050,4,6,4,320,Standard Fusion,Standard,Standard,15,Single,Standard Armor,Endo Steel,200,12.5,4,Gauss Rifle; 2x Medium Pulse Laser; SRM 4,
meks-meks-3085u-onn-victor-vtr-9ka,meks,Victor,VTR-9Ka,Victor VTR-9Ka,Victor VTR-9Ka.mtf,meks/3085u/ONN/Victor VTR-9Ka.mtf,3413,80,Assault,1594,calculated,9468120,calculated,Inner Sphere,Standard,3076,Jihad,Skirmisher,TR:3085,4,6,5,320,Standard Fusion,Standard,Standard,12,Single,Standard(Inner Sphere),Endo Steel,200,12.5,2,Medium Laser; Autocannon/20,
meks-meks-3039u-victor-vtr-9s,meks,Victor,VTR-9S,Victor VTR-9S,Victor VTR-9S.mtf,meks/3039u/Victor VTR-9S.mtf,3414,80,Assault,1360,calculated,7959720,calculated,Inner Sphere,Introductory,2998,Succession Wars,Skirmisher,TR:3039,4,6,4,320,Standard Fusion,Standard,Standard,15,Single,Standard(Inner Sphere),Standard,168,10.5,4,2x Medium Laser; SRM 6; Autocannon/20,
meks-meks-3050u-victor-vtr-c,meks,Victor,VTR-C,Victor VTR-C,Victor VTR-C.mtf,meks/3050U/Victor VTR-C.mtf,3415,80,Assault,1717,calculated,8838120,calculated,Inner Sphere,Standard,3054,Clan Invasion,Skirmisher,TR:3050,4,6,4,320,Standard Fusion,Standard,Standard,14,Single,Standard Armor,Endo Steel,200,12.5,5,Gauss Rifle; 2x Medium Pulse Laser; SRM 4; C3 Computer (Slave),
meks-meks-3145-steiner-viking-iic,meks,Viking IIC,IIC,Viking IIC IIC,Viking IIC.mtf,meks/3145/Steiner/Viking IIC.mtf,6634,90,Assault,2264,calculated,10100400,calculated,Clan,Advanced,3095,Republic,Missile Boat,TR:3145:LC,3,5,,270,Standard Fusion,Standard,Standard,11,Double,Hardened(Clan),Clan Endo Steel,248,15.5,10,4x Machine Gun; 2x LRM 20; 2x LRM 15; 2x ER Micro Laser,
meks-meks-3060u-viking-vkg-2f,meks,Viking,VKG-2F,Viking VKG-2F,Viking VKG-2F.mtf,meks/3060u/Viking VKG-2F.mtf,3417,90,Assault,2079,calculated,9428750,calculated,Inner Sphere,Standard,3059,Clan Invasion,Missile Boat,TR:3060,3,5,,270,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Endo Steel,248,15.5,10,4x Machine Gun; 2x LRM 20; 2x LRM 15; 2x Small Laser,
meks-meks-3060u-viking-vkg-2g,meks,Viking,VKG-2G,Viking VKG-2G,Viking VKG-2G.mtf,meks/3060u/Viking VKG-2G.mtf,3418,90,Assault,2152,calculated,9418300,calculated,Inner Sphere,Standard,3060,Clan Invasion,Juggernaut,TR:3060,3,5,,270,Standard Fusion,Standard,Standard,12,Double,Standard(Inner Sphere),Endo Steel,279,17.44,6,3x Medium Pulse Laser; Large Pulse Laser; LB 10-X AC; Gauss Rifle,
meks-meks-3060u-viking-vkg-3a,meks,Viking,VKG-3A,Viking VKG-3A,Viking VKG-3A.mtf,meks/3060u/Viking VKG-3A.mtf,3419,90,Assault,1804,calculated,11992800,calculated,Inner Sphere,Advanced,3074,Jihad,Missile Boat,TR:3060,3,5,,270,Compact Fusion,Standard,Standard,11,Double,Standard(Inner Sphere),Endo Steel,279,17.44,6,2x MML 7; 2x Medium Pulse Laser; Small Pulse Laser; Arrow IV,
meks-meks-3060u-viking-vkg-3w,meks,Viking,VKG-3W,Viking VKG-3W,Viking VKG-3W.mtf,meks/3060u/Viking VKG-3W.mtf,3420,90,Assault,1763,calculated,9823000,calculated,Inner Sphere,Standard,3072,Jihad,Missile Boat,TR:3060,3,5,,270,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Endo Steel,279,17.44,8,2x Streak SRM 2; 4x MML 9; 2x Light AC/2,
meks-meks-3039u-vindicator-vnd-1aa-avenging-angel,meks,Vindicator,VND-1AA 'Avenging Angel',Vindicator VND-1AA 'Avenging Angel',Vindicator VND-1AA Avenging Angel.mtf,meks/3039u/Vindicator VND-1AA Avenging Angel.mtf,3421,45,Medium,966,calculated,3820533,calculated,Inner Sphere,Introductory,2863,Succession Wars,Skirmisher,TR:3039,5,8,5,225,Standard Fusion,Standard,Standard,16,Single,Standard(Inner Sphere),Standard,72,4.5,4,PPC; Medium Laser; Small Laser; LRM 5,
meks-meks-3039u-vindicator-vnd-1r,meks,Vindicator,VND-1R,Vindicator VND-1R,Vindicator VND-1R.mtf,meks/3039u/Vindicator VND-1R.mtf,3422,45,Medium,1024,calculated,3137583,calculated,Inner Sphere,Introductory,2826,Succession Wars,Brawler,TR:3039,4,6,4,180,Standard Fusion,Standard,Standard,16,Single,Standard(Inner Sphere),Standard,144,9,4,PPC; Small Laser; Medium Laser; LRM 5,
meks-meks-3039u-vindicator-vnd-1r-vong,meks,Vindicator,VND-1R (Vong),Vindicator VND-1R (Vong),Vindicator VND-1R Vong.mtf,meks/3039u/Vindicator VND-1R Vong.mtf,3423,45,Medium,1024,calculated,3137583,calculated,Inner Sphere,Introductory,3020,Succession Wars,Brawler,TR:3039,4,6,4,180,Standard Fusion,Standard,Standard,16,Single,Standard(Inner Sphere),Standard,144,9,4,Small Laser; PPC; LRM 5; Medium Laser,
meks-meks-3039u-vindicator-vnd-1sic,meks,Vindicator,VND-1SIC,Vindicator VND-1SIC,Vindicator VND-1SIC.mtf,meks/3039u/Vindicator VND-1SIC.mtf,3424,45,Medium,1020,calculated,3091183,calculated,Inner Sphere,Introductory,3031,Succession Wars,Brawler,TR:3039,4,6,4,180,Standard Fusion,Standard,Standard,15,Single,Standard(Inner Sphere),Standard,144,9,4,Large Laser; Small Laser; Medium Laser; LRM 10,
meks-meks-3039u-vindicator-vnd-1x,meks,Vindicator,VND-1X,Vindicator VND-1X,Vindicator VND-1X.mtf,meks/3039u/Vindicator VND-1X.mtf,3425,45,Medium,1008,calculated,3132870,calculated,Inner Sphere,Introductory,2826,Succession Wars,Brawler,TR:3039,4,6,4,180,Standard Fusion,Standard,Standard,15,Single,Standard(Inner Sphere),Standard,144,9,5,PPC; Medium Laser; LRM 5; 2x Machine Gun,
